"Road using [note 1] vehicles registered for the first time by body type and fuel type [note 2], Great Britain from January 2001; also United Kingdom from July 2014",,,,,,,,,,,,,,,,,,
Table VEH1153a,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [low] = a low figure but not a real zero.",,,,,,,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas [note 5],Other fuel types [note 6],Total,Plug-in [note 7],Zero emission [note 8]
Great Britain,Monthly,October 2007,Percentage of total,Light goods vehicles,1.9,97.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,November 2007,Percentage of total,Light goods vehicles,2.0,97.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,December 2007,Percentage of total,Light goods vehicles,2.1,97.8,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,January 2008,Percentage of total,Light goods vehicles,2.2,97.7,[low],[low],[low],[low],[low],[low],[low],[low],[low],100.0,[low],[low]
Great Britain,Monthly,February 2008,Percentage of total,Light goods vehicles,2.9,96.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,March 2008,Percentage of total,Light goods vehicles,1.5,98.4,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,April 2008,Percentage of total,Light goods vehicles,2.3,97.5,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,May 2008,Percentage of total,Light goods vehicles,2.2,97.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,June 2008,Percentage of total,Light goods vehicles,2.0,97.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,July 2008,Percentage of total,Light goods vehicles,2.6,97.2,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,August 2008,Percentage of total,Light goods vehicles,3.4,96.3,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,September 2008,Percentage of total,Light goods vehicles,1.6,98.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],100.0,[low],[low]
Great Britain,Monthly,October 2008,Percentage of total,Light goods vehicles,2.4,97.4,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,November 2008,Percentage of total,Light goods vehicles,2.2,97.7,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,December 2008,Percentage of total,Light goods vehicles,1.6,98.3,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,January 2009,Percentage of total,Light goods vehicles,2.3,97.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,February 2009,Percentage of total,Light goods vehicles,3.2,96.5,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,March 2009,Percentage of total,Light goods vehicles,1.5,98.4,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,April 2009,Percentage of total,Light goods vehicles,2.4,97.3,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,May 2009,Percentage of total,Light goods vehicles,2.8,97.0,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,June 2009,Percentage of total,Light goods vehicles,2.4,97.3,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,July 2009,Percentage of total,Light goods vehicles,2.7,96.8,[low],[low],[low],[low],0.3,[low],[low],0.2,[low],100.0,0.3,0.3
Great Britain,Monthly,August 2009,Percentage of total,Light goods vehicles,3.8,96.0,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,September 2009,Percentage of total,Light goods vehicles,1.6,98.3,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,October 2009,Percentage of total,Light goods vehicles,2.1,97.7,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,November 2009,Percentage of total,Light goods vehicles,2.4,97.4,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,December 2009,Percentage of total,Light goods vehicles,2.2,97.6,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,January 2010,Percentage of total,Light goods vehicles,2.1,97.8,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,February 2010,Percentage of total,Light goods vehicles,2.5,97.3,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,March 2010,Percentage of total,Light goods vehicles,1.1,98.8,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,April 2010,Percentage of total,Light goods vehicles,2.1,97.3,[low],[low],[low],[low],0.5,[low],[low],0.1,[low],100.0,0.5,0.5
Great Britain,Monthly,May 2010,Percentage of total,Light goods vehicles,1.9,97.9,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,June 2010,Percentage of total,Light goods vehicles,2.1,97.7,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,July 2010,Percentage of total,Light goods vehicles,2.2,97.6,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,August 2010,Percentage of total,Light goods vehicles,3.0,96.6,[low],[low],[low],[low],0.2,[low],[low],0.2,[low],100.0,0.2,0.2
Great Britain,Monthly,September 2010,Percentage of total,Light goods vehicles,1.0,98.9,[low],[low],[low],[low],[low],[low],[low],[low],[low],100.0,[low],[low]
Great Britain,Monthly,October 2010,Percentage of total,Light goods vehicles,1.5,98.4,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,November 2010,Percentage of total,Light goods vehicles,1.4,98.3,[low],[low],[low],[low],0.1,[low],[low],0.2,[low],100.0,0.1,0.1
Great Britain,Monthly,December 2010,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,January 2011,Percentage of total,Light goods vehicles,0.9,98.8,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,February 2011,Percentage of total,Light goods vehicles,1.6,98.2,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,March 2011,Percentage of total,Light goods vehicles,0.6,99.3,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,April 2011,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,May 2011,Percentage of total,Light goods vehicles,1.3,98.6,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,June 2011,Percentage of total,Light goods vehicles,1.3,98.6,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,July 2011,Percentage of total,Light goods vehicles,1.7,98.1,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,August 2011,Percentage of total,Light goods vehicles,2.7,97.1,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,September 2011,Percentage of total,Light goods vehicles,0.8,99.1,[low],[low],[low],[low],[low],[low],[low],0.1,[low],100.0,[low],[low]
Great Britain,Monthly,October 2011,Percentage of total,Light goods vehicles,1.3,98.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,November 2011,Percentage of total,Light goods vehicles,1.0,98.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,December 2011,Percentage of total,Light goods vehicles,1.2,98.5,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,January 2012,Percentage of total,Light goods vehicles,1.4,98.4,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,February 2012,Percentage of total,Light goods vehicles,2.6,97.2,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,March 2012,Percentage of total,Light goods vehicles,0.8,99.0,[low],[low],[low],[low],0.2,[low],[low],0.1,[low],100.0,0.2,0.2
Great Britain,Monthly,April 2012,Percentage of total,Light goods vehicles,1.6,97.5,[low],[low],[low],[low],0.2,[low],[low],0.7,[low],100.0,0.2,0.2
Great Britain,Monthly,May 2012,Percentage of total,Light goods vehicles,1.2,98.6,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,June 2012,Percentage of total,Light goods vehicles,1.1,98.8,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,July 2012,Percentage of total,Light goods vehicles,1.5,98.3,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,August 2012,Percentage of total,Light goods vehicles,3.0,96.6,[low],[low],[low],[low],0.4,[low],[low],0.1,[low],100.0,0.4,0.4
Great Britain,Monthly,September 2012,Percentage of total,Light goods vehicles,0.7,99.1,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,October 2012,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,November 2012,Percentage of total,Light goods vehicles,1.3,98.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,December 2012,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,January 2013,Percentage of total,Light goods vehicles,1.4,98.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,February 2013,Percentage of total,Light goods vehicles,3.5,96.3,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,March 2013,Percentage of total,Light goods vehicles,0.9,99.0,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,April 2013,Percentage of total,Light goods vehicles,1.5,98.3,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,May 2013,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,June 2013,Percentage of total,Light goods vehicles,1.4,98.4,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,July 2013,Percentage of total,Light goods vehicles,2.0,97.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,August 2013,Percentage of total,Light goods vehicles,3.2,96.6,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,September 2013,Percentage of total,Light goods vehicles,1.0,98.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,October 2013,Percentage of total,Light goods vehicles,1.6,98.2,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,November 2013,Percentage of total,Light goods vehicles,1.3,98.6,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,December 2013,Percentage of total,Light goods vehicles,1.5,98.4,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,January 2014,Percentage of total,Light goods vehicles,1.3,98.4,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,February 2014,Percentage of total,Light goods vehicles,2.1,97.7,[low],[low],[low],[low],0.1,[low],[low],0.1,[low],100.0,0.1,0.1
Great Britain,Monthly,March 2014,Percentage of total,Light goods vehicles,0.8,99.1,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,April 2014,Percentage of total,Light goods vehicles,1.6,98.3,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,May 2014,Percentage of total,Light goods vehicles,1.7,98.1,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,June 2014,Percentage of total,Light goods vehicles,1.3,98.1,[low],[low],[low],[low],0.6,[low],[low],[low],[low],100.0,0.6,0.6
Great Britain,Monthly,July 2014,Percentage of total,Light goods vehicles,1.8,98.0,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,August 2014,Percentage of total,Light goods vehicles,2.9,96.9,[low],[low],[low],[low],0.1,[low],[low],[low],[low],100.0,0.1,0.1
Great Britain,Monthly,September 2014,Percentage of total,Light goods vehicles,0.9,98.9,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,October 2014,Percentage of total,Light goods vehicles,1.4,98.3,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,November 2014,Percentage of total,Light goods vehicles,1.1,98.6,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,December 2014,Percentage of total,Light goods vehicles,1.2,98.5,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,January 2015,Percentage of total,Light goods vehicles,1.4,98.4,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,February 2015,Percentage of total,Light goods vehicles,1.9,97.7,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,March 2015,Percentage of total,Light goods vehicles,0.6,99.1,[low],[low],0.1,[low],0.2,[low],[low],[low],[low],100.0,0.3,0.2
Great Britain,Monthly,April 2015,Percentage of total,Light goods vehicles,1.4,98.4,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,May 2015,Percentage of total,Light goods vehicles,1.3,98.3,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,June 2015,Percentage of total,Light goods vehicles,1.2,98.5,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,July 2015,Percentage of total,Light goods vehicles,1.8,97.9,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,August 2015,Percentage of total,Light goods vehicles,3.5,95.8,[low],[low],[low],[low],0.7,[low],[low],[low],[low],100.0,0.7,0.7
Great Britain,Monthly,September 2015,Percentage of total,Light goods vehicles,1.3,98.5,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,October 2015,Percentage of total,Light goods vehicles,1.3,98.4,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,November 2015,Percentage of total,Light goods vehicles,1.2,98.6,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,December 2015,Percentage of total,Light goods vehicles,0.9,98.8,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,January 2016,Percentage of total,Light goods vehicles,1.4,98.1,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,February 2016,Percentage of total,Light goods vehicles,2.6,97.2,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,March 2016,Percentage of total,Light goods vehicles,0.7,99.1,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,April 2016,Percentage of total,Light goods vehicles,1.4,98.4,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,May 2016,Percentage of total,Light goods vehicles,1.5,98.2,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,June 2016,Percentage of total,Light goods vehicles,1.4,98.2,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.5,0.4
Great Britain,Monthly,July 2016,Percentage of total,Light goods vehicles,1.6,98.0,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,August 2016,Percentage of total,Light goods vehicles,3.0,96.8,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,September 2016,Percentage of total,Light goods vehicles,0.7,99.0,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,October 2016,Percentage of total,Light goods vehicles,1.5,98.2,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,November 2016,Percentage of total,Light goods vehicles,1.2,98.6,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.2,0.2
Great Britain,Monthly,December 2016,Percentage of total,Light goods vehicles,1.0,98.6,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,January 2017,Percentage of total,Light goods vehicles,1.4,98.1,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.5,0.4
Great Britain,Monthly,February 2017,Percentage of total,Light goods vehicles,2.3,97.4,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,March 2017,Percentage of total,Light goods vehicles,0.7,98.9,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,April 2017,Percentage of total,Light goods vehicles,1.1,98.6,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,May 2017,Percentage of total,Light goods vehicles,1.8,97.7,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,June 2017,Percentage of total,Light goods vehicles,1.9,97.8,[low],[low],[low],[low],0.2,[low],[low],[low],[low],100.0,0.3,0.2
Great Britain,Monthly,July 2017,Percentage of total,Light goods vehicles,2.4,97.1,[low],[low],[low],[low],0.5,[low],[low],[low],[low],100.0,0.5,0.5
Great Britain,Monthly,August 2017,Percentage of total,Light goods vehicles,2.3,97.3,[low],[low],[low],[low],0.4,[low],[low],[low],[low],100.0,0.4,0.4
Great Britain,Monthly,September 2017,Percentage of total,Light goods vehicles,1.5,98.1,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.4,0.3
Great Britain,Monthly,October 2017,Percentage of total,Light goods vehicles,1.7,98.0,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,November 2017,Percentage of total,Light goods vehicles,1.8,97.9,[low],[low],[low],[low],0.3,[low],[low],[low],[low],100.0,0.3,0.3
Great Britain,Monthly,December 2017,Percentage of total,Light goods vehicles,1.2,98.1,[low],[low],0.1,[low],0.6,[low],[low],[low],[low],100.0,0.6,0.6
Great Britain,Monthly,January 2018,Percentage of total,Light goods vehicles,1.9,97.1,[low],[low],0.1,[low],0.8,[low],[low],[low],[low],100.0,0.9,0.8
Great Britain,Monthly,February 2018,Percentage of total,Light goods vehicles,2.6,96.8,[low],[low],0.1,[low],0.4,[low],[low],[low],[low],100.0,0.5,0.4
Great Britain,Monthly,March 2018,Percentage of total,Light goods vehicles,1.6,98.0,[low],[low],0.1,[low],0.3,[low],[low],[low],[low],100.0,0.4,0.3
